,ret
2008-12-22,3.968253965425106e-07
2008-12-23,7.93650793751155e-07
2008-12-24,0.0
2008-12-26,1.1904761905157102e-06
2008-12-29,2.380952381253465e-06
2008-12-30,3.968253968089641e-06
2008-12-31,4.365079365076241e-06
2009-01-02,-0.0011151331640125717
2009-01-05,-0.006745998304841905
2009-01-06,0.002527770379126215
2009-01-07,-0.009215707538344997
2009-01-08,0.006687499737813241
2009-01-09,-0.0020951929995995933
2009-01-12,-0.012294205058858365
2009-01-13,0.00047576053960685094
2009-01-14,-0.004289331364503157
2009-01-15,0.0023760545071387362
2009-01-16,0.009157381747344706
2009-01-20,0.0070804750401751715
2009-01-21,-0.0014335555490473384
2009-01-22,0.0016745221311686986
2009-01-23,0.015334947532344989
2009-01-26,0.0016095496511285834
2009-01-27,-0.0021721439273542087
2009-01-28,-0.0036670702321065507
2009-01-29,0.007991493810467709
2009-01-30,0.006900030231492327
2009-02-02,-0.009009763968487627
2009-02-03,-0.0013544296386750476
2009-02-04,0.002627031466609031
2009-02-05,0.0034660844570497673
2009-02-06,-0.0019357653928386842
2009-02-09,-0.004656802808945648
2009-02-10,0.0069836717092814915
2009-02-11,0.007631347416771961
2009-02-12,0.003208480855075857
2009-02-13,-0.002240290864649941
2009-02-17,0.010546520942075643
2009-02-18,0.0052581299408536175
2009-02-19,-0.00407014086052726
2009-02-20,0.007298240354736363
2009-02-23,-0.0002418443014332583
2009-02-24,-0.010691400971483911
2009-02-25,-0.005688227546006619
2009-02-26,-0.0003192339769061414
2009-02-27,-0.0015527257060319322
2009-03-02,-0.006110110310570738
2009-03-03,-0.0032152063341835957
2009-03-04,-0.003807033132899318
2009-03-05,0.010944048415732599
2009-03-06,0.0010873412539551541
2009-03-09,-0.006190795287495998
2009-03-10,-0.008803040571307652
2009-03-11,0.00395626908927138
2009-03-12,0.006854579499526059
2009-03-13,0.0007287239251654309
2009-03-16,-0.001801435016734132
2009-03-17,-0.002746454012152455
2009-03-18,0.011083589288403362
2009-03-19,0.004531606686523304
2009-03-20,-0.002712329009748271
2009-03-23,-0.005408791060663165
2009-03-24,-0.0040684800684258615
2009-03-25,0.003733746220057732
2009-03-26,-0.00017636312300528534
2009-03-27,-0.004469514285433074
2009-03-30,-0.0025678355171179224
2009-03-31,0.0010954198943347038
2009-04-01,0.002774982748491084
2009-04-02,-0.008205038818220767
2009-04-03,-0.00448651571800851
2009-04-06,-0.008646378615112527
2009-04-07,0.005535118707188369
2009-04-08,-0.0004814959412644537
2009-04-09,-0.0011180275598117184
2009-04-13,0.005887623289708488
2009-04-14,-0.0018952271807886056
2009-04-15,0.0004891797156441058
2009-04-16,-0.006300771077351497
2009-04-17,-0.0022110629448329755
2009-04-20,0.006512518641846432
2009-04-21,-0.00022024985083890503
2009-04-22,0.001835739722805485
2009-04-23,0.005302020045108824
2009-04-24,0.0034179105349370076
2009-04-27,-0.0026232599687510127
2009-04-28,-0.00467029781463657
2009-04-29,0.002164445892709921
2009-04-30,-0.003938087017802183
2009-05-01,0.0005385880245296626
2009-05-04,0.020611977001893544
2009-05-05,-0.002508808346133984
2009-05-06,0.004743880853406823
2009-05-07,-0.0165988705954081
2009-05-08,0.0032166815919971725
2009-05-11,0.0009376888589185395
2009-05-12,-0.004397570107247617
2009-05-13,-0.016479529980380936
2009-05-14,0.0064836249151181136
2009-05-15,0.0013096310056750493
2009-05-18,0.012195809007011116
2009-05-19,0.006047010021906329
2009-05-20,0.0021604636464596094
2009-05-21,-0.005895399217121011
2009-05-22,-0.0012789217271719222
2009-05-26,0.022504894364163475
2009-05-27,-0.006628179969369041
2009-05-28,0.011793652333568216
2009-05-29,0.014454742740846127
2009-06-01,0.018502178014609738
2009-06-02,0.00214510547336233
2009-06-03,-0.007522362453959319
2009-06-04,0.013245605438372277
2009-06-05,-0.00760527968138236
2009-06-08,-0.003226873179120626
2009-06-09,0.006834952663240967
2009-06-10,-0.002696125899439905
2009-06-11,-0.0009037184204365722
2009-06-12,-0.007740425100662529
2009-06-15,-0.018922392509594377
2009-06-16,-0.0031504818179963756
2009-06-17,0.007173175433822898
2009-06-18,-0.004335489851792107
2009-06-19,0.008747858619670756
2009-06-22,-0.02437997590997465
2009-06-23,-0.0005407079373319634
2009-06-24,0.01277729033967856
2009-06-25,0.016952752832433138
2009-06-26,0.001221103651811939
2009-06-29,0.0001514077976261241
2009-06-30,-0.004430069220933253
2009-07-01,0.00660585231664057
2009-07-02,-0.03625633488564339
2009-07-06,-0.004781079434172497
2009-07-07,-0.029667345703391246
2009-07-08,-0.003132478545445627
2009-07-09,0.0036436440643532464
2009-07-10,0.000955203943913796
2009-07-13,0.030673893440747335
2009-07-14,0.008520951782704511
2009-07-15,0.04581851965522765
2009-07-16,0.013132932098189887
2009-07-17,0.0039577618510457935
2009-07-20,0.018058080620495298
2009-07-21,0.008163456356124588
2009-07-22,0.0058746709899544225
2009-07-23,0.02959629721388146
2009-07-24,0.0038804541293195882
2009-07-27,0.0032717452405903735
2009-07-28,-0.004933866096017758
2009-07-29,-0.009206866089215171
2009-07-30,0.01258119815793557
2009-07-31,0.0037186930623740455
2009-08-03,0.023314267510715192
2009-08-04,0.004567324142821461
2009-08-05,-0.006077470093183601
2009-08-06,-0.009790593065402198
2009-08-07,0.012907219889074062
2009-08-10,-0.008063358032935786
2009-08-11,-0.015107934786351751
2009-08-12,0.018183224310422297
2009-08-13,0.01153624930558017
2009-08-14,-0.014969514410863471
2009-08-17,-0.04194302157604113
2009-08-18,0.017092173456074056
2009-08-19,0.01215724596371448
2009-08-20,0.014177249522300928
2009-08-21,0.025484346754520493
2009-08-24,-0.0041367994168435285
2009-08-25,0.004645988281251734
2009-08-26,-0.0006511179797029643
2009-08-27,0.004659713698766499
2009-08-28,0.0018285972423739416
2009-08-31,-0.01408019526509574
2009-09-01,-0.025431636454759765
2009-09-02,0.005265113234057317
2009-09-03,0.014275459007799585
2009-09-04,0.02321769204723223
2009-09-08,0.011922299905072764
2009-09-09,0.009520341340275129
2009-09-10,0.014733177068377845
2009-09-11,0.004308334511307077
2009-09-14,0.003741004800969172
2009-09-15,0.007372367651530265
2009-09-16,0.023383024213827763
2009-09-17,-0.0027862475871768266
2009-09-18,-0.00014243928387680516
2009-09-21,-0.0008760427688834227
2009-09-22,0.00917580253753969
2009-09-23,-0.011475627737608018
2009-09-24,-0.0177283360259759
2009-09-25,-0.010942354656445774
2009-09-28,0.022852100428895517
2009-09-29,-0.003564132847105661
2009-09-30,0.0028774241486011487
2009-10-01,-0.03926856710113669
2009-10-02,-0.0035943633945325626
