"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2004","719.30","719.30","719.30","719.30","","0.29%"
"07/01/2004","715.68","715.68","715.68","715.68","","-0.50%"
"07/02/2004","714.30","714.30","714.30","714.30","","-0.19%"
"07/06/2004","710.93","710.93","710.93","710.93","","-0.47%"
"07/07/2004","712.61","712.61","712.61","712.61","","0.24%"
"07/08/2004","707.65","707.65","707.65","707.65","","-0.70%"
"07/09/2004","710.25","710.25","710.25","710.25","","0.37%"
"07/12/2004","711.50","711.50","711.50","711.50","","0.18%"
"07/13/2004","712.16","712.16","712.16","712.16","","0.09%"
"07/14/2004","709.94","709.94","709.94","709.94","","-0.31%"
"07/15/2004","706.89","706.89","706.89","706.89","","-0.43%"
"07/16/2004","710.66","710.66","710.66","710.66","","0.53%"
"07/19/2004","711.22","711.22","711.22","711.22","","0.08%"
"07/20/2004","713.83","713.83","713.83","713.83","","0.37%"
"07/21/2004","708.54","708.54","708.54","708.54","","-0.74%"
"07/22/2004","709.93","709.93","709.93","709.93","","0.20%"
"07/23/2004","705.56","705.56","705.56","705.56","","-0.62%"
"07/26/2004","705.49","705.49","705.49","705.49","","-0.01%"
"07/27/2004","710.36","710.36","710.36","710.36","","0.69%"
"07/28/2004","711.24","711.24","711.24","711.24","","0.12%"
"07/29/2004","713.68","713.68","713.68","713.68","","0.34%"
"07/30/2004","714.56","714.56","714.56","714.56","","0.12%"
"08/02/2004","716.68","716.68","716.68","716.68","","0.30%"
"08/03/2004","714.18","714.18","714.18","714.18","","-0.35%"
"08/04/2004","714.07","714.07","714.07","714.07","","-0.02%"
"08/05/2004","705.63","705.63","705.63","705.63","","-1.18%"
"08/06/2004","696.27","696.27","696.27","696.27","","-1.33%"
"08/09/2004","697.45","697.45","697.45","697.45","","0.17%"
"08/10/2004","705.67","705.67","705.67","705.67","","1.18%"
"08/11/2004","704.51","704.51","704.51","704.51","","-0.16%"
"08/12/2004","696.79","696.79","696.79","696.79","","-1.10%"
"08/13/2004","698.25","698.25","698.25","698.25","","0.21%"
"08/16/2004","707.69","707.69","707.69","707.69","","1.35%"
"08/17/2004","709.02","709.02","709.02","709.02","","0.19%"
"08/18/2004","717.44","717.44","717.44","717.44","","1.19%"
"08/19/2004","715.03","715.03","715.03","715.03","","-0.34%"
"08/20/2004","716.55","716.55","716.55","716.55","","0.21%"
"08/23/2004","716.87","716.87","716.87","716.87","","0.04%"
"08/24/2004","717.36","717.36","717.36","717.36","","0.07%"
"08/25/2004","719.79","719.79","719.79","719.79","","0.34%"
"08/26/2004","720.22","720.22","720.22","720.22","","0.06%"
"08/27/2004","720.78","720.78","720.78","720.78","","0.08%"
"08/30/2004","719.44","719.44","719.44","719.44","","-0.19%"
"08/31/2004","720.67","720.67","720.67","720.67","","0.17%"
"09/01/2004","721.43","721.43","721.43","721.43","","0.11%"
"09/02/2004","723.53","723.53","723.53","723.53","","0.29%"
"09/03/2004","723.52","723.52","723.52","723.52","","0.00%"
"09/07/2004","724.71","724.71","724.71","724.71","","0.16%"
"09/08/2004","724.80","724.80","724.80","724.80","","0.01%"
"09/09/2004","725.05","725.05","725.05","725.05","","0.03%"
"09/10/2004","725.61","725.61","725.61","725.61","","0.08%"
"09/13/2004","725.77","725.77","725.77","725.77","","0.02%"
"09/14/2004","725.98","725.98","725.98","725.98","","0.03%"
"09/15/2004","725.99","725.99","725.99","725.99","","0.00%"
"09/16/2004","726.17","726.17","726.17","726.17","","0.02%"
"09/17/2004","725.84","725.84","725.84","725.84","","-0.05%"
"09/20/2004","724.62","724.62","724.62","724.62","","-0.17%"
"09/21/2004","727.11","727.11","727.11","727.11","","0.34%"
"09/22/2004","721.48","721.48","721.48","721.48","","-0.77%"
"09/23/2004","719.81","719.81","719.81","719.81","","-0.23%"
"09/24/2004","721.41","721.41","721.41","721.41","","0.22%"
"09/27/2004","718.49","718.49","718.49","718.49","","-0.40%"
"09/28/2004","722.38","722.38","722.38","722.38","","0.54%"
"09/29/2004","724.11","724.11","724.11","724.11","","0.24%"
"09/30/2004","724.34","724.34","724.34","724.34","","0.03%"
"10/01/2004","730.41","730.41","730.41","730.41","","0.84%"
"10/04/2004","731.35","731.35","731.35","731.35","","0.13%"
"10/05/2004","731.54","731.54","731.54","731.54","","0.03%"
"10/06/2004","733.14","733.14","733.14","733.14","","0.22%"
"10/07/2004","730.92","730.92","730.92","730.92","","-0.30%"
"10/08/2004","729.64","729.64","729.64","729.64","","-0.18%"
"10/11/2004","731.36","731.36","731.36","731.36","","0.24%"
"10/12/2004","730.97","730.97","730.97","730.97","","-0.05%"
"10/13/2004","727.17","727.17","727.17","727.17","","-0.52%"
"10/14/2004","721.22","721.22","721.22","721.22","","-0.82%"
"10/15/2004","723.77","723.77","723.77","723.77","","0.35%"
"10/18/2004","725.90","725.90","725.90","725.90","","0.29%"
"10/19/2004","723.19","723.19","723.19","723.19","","-0.37%"
"10/20/2004","723.56","723.56","723.56","723.56","","0.05%"
"10/21/2004","724.72","724.72","724.72","724.72","","0.16%"
"10/22/2004","721.18","721.18","721.18","721.18","","-0.49%"
"10/25/2004","720.48","720.48","720.48","720.48","","-0.10%"
"10/26/2004","725.57","725.57","725.57","725.57","","0.71%"
"10/27/2004","729.80","729.80","729.80","729.80","","0.58%"
"10/28/2004","730.49","730.49","730.49","730.49","","0.09%"
"10/29/2004","730.52","730.52","730.52","730.52","","0.00%"
"11/01/2004","731.08","731.08","731.08","731.08","","0.08%"
"11/02/2004","731.17","731.17","731.17","731.17","","0.01%"
"11/03/2004","734.04","734.04","734.04","734.04","","0.39%"
"11/04/2004","735.00","735.00","735.00","735.00","","0.13%"
"11/05/2004","735.11","735.11","735.11","735.11","","0.01%"
"11/08/2004","735.49","735.49","735.49","735.49","","0.05%"
"11/09/2004","735.68","735.68","735.68","735.68","","0.03%"
"11/10/2004","735.76","735.76","735.76","735.76","","0.01%"
"11/11/2004","735.79","735.79","735.79","735.79","","0.00%"
"11/12/2004","735.75","735.75","735.75","735.75","","-0.01%"
"11/15/2004","735.98","735.98","735.98","735.98","","0.03%"
"11/16/2004","735.87","735.87","735.87","735.87","","-0.01%"
"11/17/2004","736.12","736.12","736.12","736.12","","0.03%"
"11/18/2004","736.17","736.17","736.17","736.17","","0.01%"
"11/19/2004","735.39","735.39","735.39","735.39","","-0.11%"
"11/22/2004","737.94","737.94","737.94","737.94","","0.35%"
"11/23/2004","738.33","738.33","738.33","738.33","","0.05%"
"11/24/2004","739.72","739.72","739.72","739.72","","0.19%"
"11/26/2004","739.90","739.90","739.90","739.90","","0.02%"
"11/29/2004","739.71","739.71","739.71","739.71","","-0.03%"
"11/30/2004","739.12","739.12","739.12","739.12","","-0.08%"
"12/01/2004","742.54","742.54","742.54","742.54","","0.46%"
"12/02/2004","742.65","742.65","742.65","742.65","","0.01%"
"12/03/2004","743.11","743.11","743.11","743.11","","0.06%"
"12/06/2004","743.52","743.52","743.52","743.52","","0.06%"
"12/07/2004","741.59","741.59","741.59","741.59","","-0.26%"
"12/08/2004","743.13","743.13","743.13","743.13","","0.21%"
"12/09/2004","744.39","744.39","744.39","744.39","","0.17%"
"12/10/2004","744.69","744.69","744.69","744.69","","0.04%"
"12/13/2004","745.47","745.47","745.47","745.47","","0.10%"
"12/14/2004","745.77","745.77","745.77","745.77","","0.04%"
"12/15/2004","745.89","745.89","745.89","745.89","","0.02%"
"12/16/2004","746.02","746.02","746.02","746.02","","0.02%"
"12/17/2004","744.78","744.78","744.78","744.78","","-0.17%"
"12/20/2004","745.39","745.39","745.39","745.39","","0.08%"
"12/21/2004","748.82","748.82","748.82","748.82","","0.46%"
"12/22/2004","750.03","750.03","750.03","750.03","","0.16%"
"12/23/2004","750.61","750.61","750.61","750.61","","0.08%"
"12/27/2004","749.78","749.78","749.78","749.78","","-0.11%"
"12/28/2004","751.31","751.31","751.31","751.31","","0.20%"
"12/29/2004","751.42","751.42","751.42","751.42","","0.01%"
"12/30/2004","751.49","751.49","751.49","751.49","","0.01%"
"12/31/2004","751.00","751.00","751.00","751.00","","-0.07%"
"01/03/2005","749.07","749.07","749.07","749.07","","-0.26%"
"01/04/2005","745.70","745.70","745.70","745.70","","-0.45%"
"01/05/2005","744.29","744.29","744.29","744.29","","-0.19%"
"01/06/2005","746.36","746.36","746.36","746.36","","0.28%"
"01/07/2005","746.15","746.15","746.15","746.15","","-0.03%"
"01/10/2005","748.15","748.15","748.15","748.15","","0.27%"
"01/11/2005","746.01","746.01","746.01","746.01","","-0.29%"
"01/12/2005","748.46","748.46","748.46","748.46","","0.33%"
"01/13/2005","743.63","743.63","743.63","743.63","","-0.65%"
"01/14/2005","747.91","747.91","747.91","747.91","","0.58%"
"01/18/2005","753.09","753.09","753.09","753.09","","0.69%"
"01/19/2005","748.83","748.83","748.83","748.83","","-0.57%"
"01/20/2005","744.06","744.06","744.06","744.06","","-0.64%"
"01/21/2005","741.16","741.16","741.16","741.16","","-0.39%"
"01/24/2005","740.17","740.17","740.17","740.17","","-0.13%"
"01/25/2005","742.68","742.68","742.68","742.68","","0.34%"
"01/26/2005","745.17","745.17","745.17","745.17","","0.34%"
"01/27/2005","745.53","745.53","745.53","745.53","","0.05%"
"01/28/2005","744.45","744.45","744.45","744.45","","-0.14%"
"01/31/2005","748.21","748.21","748.21","748.21","","0.51%"
"02/01/2005","750.41","750.41","750.41","750.41","","0.29%"
"02/02/2005","751.45","751.45","751.45","751.45","","0.14%"
"02/03/2005","751.14","751.14","751.14","751.14","","-0.04%"
"02/04/2005","753.02","753.02","753.02","753.02","","0.25%"
"02/07/2005","753.16","753.16","753.16","753.16","","0.02%"
"02/08/2005","753.50","753.50","753.50","753.50","","0.05%"
"02/09/2005","752.72","752.72","752.72","752.72","","-0.10%"
"02/10/2005","753.59","753.59","753.59","753.59","","0.12%"
"02/11/2005","754.11","754.11","754.11","754.11","","0.07%"
"02/14/2005","754.50","754.50","754.50","754.50","","0.05%"
"02/15/2005","754.58","754.58","754.58","754.58","","0.01%"
"02/16/2005","754.62","754.62","754.62","754.62","","0.01%"
"02/17/2005","754.67","754.67","754.67","754.67","","0.01%"
"02/18/2005","755.24","755.24","755.24","755.24","","0.08%"
"02/22/2005","748.70","748.70","748.70","748.70","","-0.87%"
"02/23/2005","751.94","751.94","751.94","751.94","","0.43%"
"02/24/2005","755.63","755.63","755.63","755.63","","0.49%"
"02/25/2005","758.45","758.45","758.45","758.45","","0.37%"
"02/28/2005","756.83","756.83","756.83","756.83","","-0.21%"
"03/01/2005","758.57","758.57","758.57","758.57","","0.23%"
"03/02/2005","758.69","758.69","758.69","758.69","","0.02%"
"03/03/2005","758.87","758.87","758.87","758.87","","0.02%"
"03/04/2005","761.44","761.44","761.44","761.44","","0.34%"
"03/07/2005","762.05","762.05","762.05","762.05","","0.08%"
"03/08/2005","761.82","761.82","761.82","761.82","","-0.03%"
"03/09/2005","760.06","760.06","760.06","760.06","","-0.23%"
"03/10/2005","760.88","760.88","760.88","760.88","","0.11%"
"03/11/2005","759.50","759.50","759.50","759.50","","-0.18%"
"03/14/2005","761.76","761.76","761.76","761.76","","0.30%"
"03/15/2005","759.91","759.91","759.91","759.91","","-0.24%"
"03/16/2005","756.01","756.01","756.01","756.01","","-0.51%"
"03/17/2005","757.92","757.92","757.92","757.92","","0.25%"
"03/18/2005","758.39","758.39","758.39","758.39","","0.06%"
"03/21/2005","757.42","757.42","757.42","757.42","","-0.13%"
"03/22/2005","753.86","753.86","753.86","753.86","","-0.47%"
"03/23/2005","754.08","754.08","754.08","754.08","","0.03%"
"03/24/2005","754.98","754.98","754.98","754.98","","0.12%"
"03/28/2005","756.63","756.63","756.63","756.63","","0.22%"
"03/29/2005","752.43","752.43","752.43","752.43","","-0.56%"
"03/30/2005","758.95","758.95","758.95","758.95","","0.87%"
"03/31/2005","758.84","758.84","758.84","758.84","","-0.01%"
"04/01/2005","756.46","756.46","756.46","756.46","","-0.31%"
"04/04/2005","758.57","758.57","758.57","758.57","","0.28%"
"04/05/2005","760.93","760.93","760.93","760.93","","0.31%"
"04/06/2005","761.93","761.93","761.93","761.93","","0.13%"
"04/07/2005","764.13","764.13","764.13","764.13","","0.29%"
"04/08/2005","762.30","762.30","762.30","762.30","","-0.24%"
"04/11/2005","763.31","763.31","763.31","763.31","","0.13%"
"04/12/2005","765.65","765.65","765.65","765.65","","0.31%"
"04/13/2005","761.79","761.79","761.79","761.79","","-0.50%"
"04/14/2005","755.48","755.48","755.48","755.48","","-0.83%"
"04/15/2005","744.67","744.67","744.67","744.67","","-1.43%"
"04/18/2005","747.28","747.28","747.28","747.28","","0.35%"
"04/19/2005","750.87","750.87","750.87","750.87","","0.48%"
"04/20/2005","744.25","744.25","744.25","744.25","","-0.88%"
"04/21/2005","753.89","753.89","753.89","753.89","","1.30%"
"04/22/2005","751.27","751.27","751.27","751.27","","-0.35%"
"04/25/2005","755.56","755.56","755.56","755.56","","0.57%"
"04/26/2005","752.64","752.64","752.64","752.64","","-0.39%"
"04/27/2005","754.45","754.45","754.45","754.45","","0.24%"
"04/28/2005","748.19","748.19","748.19","748.19","","-0.83%"
"04/29/2005","754.26","754.26","754.26","754.26","","0.81%"
"05/02/2005","757.10","757.10","757.10","757.10","","0.38%"
"05/03/2005","757.42","757.42","757.42","757.42","","0.04%"
"05/04/2005","761.20","761.20","761.20","761.20","","0.50%"
"05/05/2005","761.06","761.06","761.06","761.06","","-0.02%"
"05/06/2005","761.11","761.11","761.11","761.11","","0.01%"
"05/09/2005","763.39","763.39","763.39","763.39","","0.30%"
"05/10/2005","760.54","760.54","760.54","760.54","","-0.37%"
"05/11/2005","762.58","762.58","762.58","762.58","","0.27%"
"05/12/2005","759.16","759.16","759.16","759.16","","-0.45%"
"05/13/2005","758.09","758.09","758.09","758.09","","-0.14%"
"05/16/2005","763.18","763.18","763.18","763.18","","0.67%"
"05/17/2005","765.33","765.33","765.33","765.33","","0.28%"
"05/18/2005","766.03","766.03","766.03","766.03","","0.09%"
"05/19/2005","766.27","766.27","766.27","766.27","","0.03%"
"05/20/2005","766.57","766.57","766.57","766.57","","0.04%"
"05/23/2005","768.55","768.55","768.55","768.55","","0.26%"
"05/24/2005","769.11","769.11","769.11","769.11","","0.07%"
"05/25/2005","768.51","768.51","768.51","768.51","","-0.08%"
"05/26/2005","770.51","770.51","770.51","770.51","","0.26%"
"05/27/2005","770.76","770.76","770.76","770.76","","0.03%"
"05/31/2005","769.70","769.70","769.70","769.70","","-0.14%"
"06/01/2005","772.22","772.22","772.22","772.22","","0.33%"
"06/02/2005","773.00","773.00","773.00","773.00","","0.10%"
"06/03/2005","772.04","772.04","772.04","772.04","","-0.12%"
"06/06/2005","773.11","773.11","773.11","773.11","","0.14%"
"06/07/2005","773.01","773.01","773.01","773.01","","-0.01%"
"06/08/2005","772.94","772.94","772.94","772.94","","-0.01%"
"06/09/2005","774.26","774.26","774.26","774.26","","0.17%"
"06/10/2005","774.42","774.42","774.42","774.42","","0.02%"
"06/13/2005","775.28","775.28","775.28","775.28","","0.11%"
"06/14/2005","775.67","775.67","775.67","775.67","","0.05%"
"06/15/2005","776.02","776.02","776.02","776.02","","0.05%"
"06/16/2005","776.16","776.16","776.16","776.16","","0.02%"
"06/17/2005","776.24","776.24","776.24","776.24","","0.01%"
"06/20/2005","776.85","776.85","776.85","776.85","","0.08%"
"06/21/2005","776.36","776.36","776.36","776.36","","-0.06%"
"06/22/2005","776.81","776.81","776.81","776.81","","0.06%"
"06/23/2005","771.80","771.80","771.80","771.80","","-0.64%"
"06/24/2005","767.56","767.56","767.56","767.56","","-0.55%"
"06/27/2005","767.75","767.75","767.75","767.75","","0.02%"
"06/28/2005","773.56","773.56","773.56","773.56","","0.76%"
"06/29/2005","772.91","772.91","772.91","772.91","","-0.08%"
"06/30/2005","768.32","768.32","768.32","768.32","","-0.59%"
"07/01/2005","771.10","771.10","771.10","771.10","","0.36%"
"07/05/2005","776.26","776.26","776.26","776.26","","0.67%"
"07/06/2005","771.34","771.34","771.34","771.34","","-0.63%"
"07/07/2005","772.95","772.95","772.95","772.95","","0.21%"
"07/08/2005","780.19","780.19","780.19","780.19","","0.94%"
"07/11/2005","782.77","782.77","782.77","782.77","","0.33%"
"07/12/2005","783.95","783.95","783.95","783.95","","0.15%"
"07/13/2005","784.62","784.62","784.62","784.62","","0.09%"
"07/14/2005","785.20","785.20","785.20","785.20","","0.07%"
"07/15/2005","786.29","786.29","786.29","786.29","","0.14%"
"07/18/2005","785.24","785.24","785.24","785.24","","-0.13%"
"07/19/2005","787.65","787.65","787.65","787.65","","0.31%"
"07/20/2005","789.05","789.05","789.05","789.05","","0.18%"
"07/21/2005","786.96","786.96","786.96","786.96","","-0.26%"
"07/22/2005","788.88","788.88","788.88","788.88","","0.24%"
"07/25/2005","788.42","788.42","788.42","788.42","","-0.06%"
"07/26/2005","789.39","789.39","789.39","789.39","","0.12%"
"07/27/2005","790.69","790.69","790.69","790.69","","0.16%"
"07/28/2005","791.80","791.80","791.80","791.80","","0.14%"
"07/29/2005","790.04","790.04","790.04","790.04","","-0.22%"
"08/01/2005","790.26","790.26","790.26","790.26","","0.03%"
"08/02/2005","792.11","792.11","792.11","792.11","","0.23%"
"08/03/2005","792.50","792.50","792.50","792.50","","0.05%"
"08/04/2005","791.23","791.23","791.23","791.23","","-0.16%"
"08/05/2005","789.82","789.82","789.82","789.82","","-0.18%"
"08/08/2005","789.55","789.55","789.55","789.55","","-0.03%"
"08/09/2005","792.06","792.06","792.06","792.06","","0.32%"
"08/10/2005","791.93","791.93","791.93","791.93","","-0.02%"
"08/11/2005","793.46","793.46","793.46","793.46","","0.19%"
"08/12/2005","793.02","793.02","793.02","793.02","","-0.06%"
"08/15/2005","794.13","794.13","794.13","794.13","","0.14%"
"08/16/2005","791.39","791.39","791.39","791.39","","-0.35%"
"08/17/2005","792.89","792.89","792.89","792.89","","0.19%"
"08/18/2005","793.25","793.25","793.25","793.25","","0.05%"
"08/19/2005","793.94","793.94","793.94","793.94","","0.09%"
"08/22/2005","795.40","795.40","795.40","795.40","","0.18%"
"08/23/2005","794.45","794.45","794.45","794.45","","-0.12%"
"08/24/2005","791.75","791.75","791.75","791.75","","-0.34%"
"08/25/2005","792.79","792.79","792.79","792.79","","0.13%"
"08/26/2005","790.82","790.82","790.82","790.82","","-0.25%"
"08/29/2005","794.45","794.45","794.45","794.45","","0.46%"
"08/30/2005","793.17","793.17","793.17","793.17","","-0.16%"
"08/31/2005","797.34","797.34","797.34","797.34","","0.53%"
"09/01/2005","798.21","798.21","798.21","798.21","","0.11%"
"09/02/2005","797.17","797.17","797.17","797.17","","-0.13%"
"09/06/2005","801.87","801.87","801.87","801.87","","0.59%"
"09/07/2005","802.87","802.87","802.87","802.87","","0.12%"
"09/08/2005","802.65","802.65","802.65","802.65","","-0.03%"
"09/09/2005","804.25","804.25","804.25","804.25","","0.20%"
"09/12/2005","804.59","804.59","804.59","804.59","","0.04%"
"09/13/2005","804.19","804.19","804.19","804.19","","-0.05%"
"09/14/2005","804.43","804.43","804.43","804.43","","0.03%"
"09/15/2005","804.99","804.99","804.99","804.99","","0.07%"
"09/16/2005","806.71","806.71","806.71","806.71","","0.21%"
"09/19/2005","805.08","805.08","805.08","805.08","","-0.20%"
"09/20/2005","802.74","802.74","802.74","802.74","","-0.29%"
"09/21/2005","797.50","797.50","797.50","797.50","","-0.65%"
"09/22/2005","800.04","800.04","800.04","800.04","","0.32%"
"09/23/2005","800.98","800.98","800.98","800.98","","0.12%"
"09/26/2005","801.61","801.61","801.61","801.61","","0.08%"
"09/27/2005","801.96","801.96","801.96","801.96","","0.04%"
"09/28/2005","803.00","803.00","803.00","803.00","","0.13%"
"09/29/2005","807.19","807.19","807.19","807.19","","0.52%"
"09/30/2005","807.47","807.47","807.47","807.47","","0.03%"
"10/03/2005","807.77","807.77","807.77","807.77","","0.04%"
"10/04/2005","802.74","802.74","802.74","802.74","","-0.62%"
"10/05/2005","793.02","793.02","793.02","793.02","","-1.21%"
"10/06/2005","790.17","790.17","790.17","790.17","","-0.36%"
"10/07/2005","793.44","793.44","793.44","793.44","","0.41%"
"10/10/2005","788.39","788.39","788.39","788.39","","-0.64%"
"10/11/2005","786.94","786.94","786.94","786.94","","-0.18%"
"10/12/2005","782.30","782.30","782.30","782.30","","-0.59%"
"10/13/2005","781.72","781.72","781.72","781.72","","-0.07%"
"10/14/2005","788.44","788.44","788.44","788.44","","0.86%"
"10/17/2005","790.67","790.67","790.67","790.67","","0.28%"
"10/18/2005","782.97","782.97","782.97","782.97","","-0.97%"
"10/19/2005","794.24","794.24","794.24","794.24","","1.44%"
"10/20/2005","781.67","781.67","781.67","781.67","","-1.58%"
"10/21/2005","786.12","786.12","786.12","786.12","","0.57%"
"10/24/2005","791.72","791.72","791.72","791.72","","0.71%"
"10/25/2005","791.97","791.97","791.97","791.97","","0.03%"
"10/26/2005","791.16","791.16","791.16","791.16","","-0.10%"
"10/27/2005","787.87","787.87","787.87","787.87","","-0.42%"
"10/28/2005","792.67","792.67","792.67","792.67","","0.61%"
"10/31/2005","794.33","794.33","794.33","794.33","","0.21%"
"11/01/2005","794.13","794.13","794.13","794.13","","-0.03%"
"11/02/2005","795.88","795.88","795.88","795.88","","0.22%"
"11/03/2005","796.62","796.62","796.62","796.62","","0.09%"
"11/04/2005","796.83","796.83","796.83","796.83","","0.03%"
"11/07/2005","797.38","797.38","797.38","797.38","","0.07%"
"11/08/2005","797.46","797.46","797.46","797.46","","0.01%"
"11/09/2005","797.74","797.74","797.74","797.74","","0.04%"
"11/10/2005","798.10","798.10","798.10","798.10","","0.05%"
"11/11/2005","798.25","798.25","798.25","798.25","","0.02%"
"11/14/2005","798.58","798.58","798.58","798.58","","0.04%"
"11/15/2005","798.71","798.71","798.71","798.71","","0.02%"
"11/16/2005","798.80","798.80","798.80","798.80","","0.01%"
"11/17/2005","798.96","798.96","798.96","798.96","","0.02%"
"11/18/2005","800.35","800.35","800.35","800.35","","0.17%"
"11/21/2005","802.31","802.31","802.31","802.31","","0.24%"
"11/22/2005","803.44","803.44","803.44","803.44","","0.14%"
"11/23/2005","804.08","804.08","804.08","804.08","","0.08%"
"11/25/2005","804.61","804.61","804.61","804.61","","0.07%"
"11/28/2005","803.61","803.61","803.61","803.61","","-0.12%"
"11/29/2005","804.02","804.02","804.02","804.02","","0.05%"
"11/30/2005","802.90","802.90","802.90","802.90","","-0.14%"
"12/01/2005","805.66","805.66","805.66","805.66","","0.34%"
"12/02/2005","805.88","805.88","805.88","805.88","","0.03%"
"12/05/2005","805.87","805.87","805.87","805.87","","0.00%"
"12/06/2005","806.33","806.33","806.33","806.33","","0.06%"
"12/07/2005","805.70","805.70","805.70","805.70","","-0.08%"
"12/08/2005","805.99","805.99","805.99","805.99","","0.04%"
"12/09/2005","806.99","806.99","806.99","806.99","","0.12%"
"12/12/2005","807.65","807.65","807.65","807.65","","0.08%"
"12/13/2005","808.11","808.11","808.11","808.11","","0.06%"
"12/14/2005","808.36","808.36","808.36","808.36","","0.03%"
"12/15/2005","808.53","808.53","808.53","808.53","","0.02%"
"12/16/2005","806.68","806.68","806.68","806.68","","-0.23%"
"12/19/2005","804.40","804.40","804.40","804.40","","-0.28%"
"12/20/2005","804.75","804.75","804.75","804.75","","0.04%"
"12/21/2005","806.07","806.07","806.07","806.07","","0.16%"
"12/22/2005","808.15","808.15","808.15","808.15","","0.26%"
"12/23/2005","808.95","808.95","808.95","808.95","","0.10%"
"12/27/2005","805.05","805.05","805.05","805.05","","-0.48%"
"12/28/2005","805.66","805.66","805.66","805.66","","0.08%"
"12/29/2005","804.71","804.71","804.71","804.71","","-0.12%"
"12/30/2005","801.42","801.42","801.42","801.42","","-0.41%"
"01/03/2006","810.74","810.74","810.74","810.74","","1.16%"
"01/04/2006","812.02","812.02","812.02","812.02","","0.16%"
"01/05/2006","812.14","812.14","812.14","812.14","","0.01%"
"01/06/2006","815.33","815.33","815.33","815.33","","0.39%"
"01/09/2006","816.27","816.27","816.27","816.27","","0.12%"
"01/10/2006","816.63","816.63","816.63","816.63","","0.04%"
"01/11/2006","817.22","817.22","817.22","817.22","","0.07%"
"01/12/2006","816.89","816.89","816.89","816.89","","-0.04%"
"01/13/2006","817.50","817.50","817.50","817.50","","0.07%"
"01/17/2006","817.60","817.60","817.60","817.60","","0.01%"
"01/18/2006","817.49","817.49","817.49","817.49","","-0.01%"
"01/19/2006","818.50","818.50","818.50","818.50","","0.12%"
"01/20/2006","813.23","813.23","813.23","813.23","","-0.64%"
"01/23/2006","814.87","814.87","814.87","814.87","","0.20%"
"01/24/2006","816.56","816.56","816.56","816.56","","0.21%"
"01/25/2006","816.38","816.38","816.38","816.38","","-0.02%"
"01/26/2006","819.83","819.83","819.83","819.83","","0.42%"
"01/27/2006","822.69","822.69","822.69","822.69","","0.35%"
"01/30/2006","823.45","823.45","823.45","823.45","","0.09%"
"01/31/2006","822.36","822.36","822.36","822.36","","-0.13%"
"02/01/2006","823.20","823.20","823.20","823.20","","0.10%"
"02/02/2006","820.17","820.17","820.17","820.17","","-0.37%"
"02/03/2006","818.31","818.31","818.31","818.31","","-0.23%"
"02/06/2006","819.68","819.68","819.68","819.68","","0.17%"
"02/07/2006","815.15","815.15","815.15","815.15","","-0.55%"
"02/08/2006","820.91","820.91","820.91","820.91","","0.71%"
"02/09/2006","820.80","820.80","820.80","820.80","","-0.01%"
"02/10/2006","822.55","822.55","822.55","822.55","","0.21%"
"02/13/2006","821.49","821.49","821.49","821.49","","-0.13%"
"02/14/2006","826.95","826.95","826.95","826.95","","0.66%"
"02/15/2006","828.64","828.64","828.64","828.64","","0.20%"
"02/16/2006","829.95","829.95","829.95","829.95","","0.16%"
"02/17/2006","830.15","830.15","830.15","830.15","","0.02%"
"02/21/2006","829.95","829.95","829.95","829.95","","-0.02%"
"02/22/2006","832.74","832.74","832.74","832.74","","0.34%"
"02/23/2006","832.12","832.12","832.12","832.12","","-0.07%"
"02/24/2006","833.04","833.04","833.04","833.04","","0.11%"
"02/27/2006","834.73","834.73","834.73","834.73","","0.20%"
"02/28/2006","831.10","831.10","831.10","831.10","","-0.43%"
"03/01/2006","834.54","834.54","834.54","834.54","","0.41%"
"03/02/2006","834.45","834.45","834.45","834.45","","-0.01%"
"03/03/2006","834.00","834.00","834.00","834.00","","-0.05%"
"03/06/2006","831.63","831.63","831.63","831.63","","-0.28%"
"03/07/2006","830.81","830.81","830.81","830.81","","-0.10%"
"03/08/2006","832.82","832.82","832.82","832.82","","0.24%"
"03/09/2006","830.40","830.40","830.40","830.40","","-0.29%"
"03/10/2006","834.86","834.86","834.86","834.86","","0.54%"
"03/13/2006","836.77","836.77","836.77","836.77","","0.23%"
"03/14/2006","839.99","839.99","839.99","839.99","","0.38%"
"03/15/2006","840.74","840.74","840.74","840.74","","0.09%"
"03/16/2006","841.06","841.06","841.06","841.06","","0.04%"
"03/17/2006","840.95","840.95","840.95","840.95","","-0.01%"
"03/20/2006","841.79","841.79","841.79","841.79","","0.10%"
"03/21/2006","839.67","839.67","839.67","839.67","","-0.25%"
"03/22/2006","842.33","842.33","842.33","842.33","","0.32%"
"03/23/2006","841.62","841.62","841.62","841.62","","-0.08%"
"03/24/2006","842.15","842.15","842.15","842.15","","0.06%"
"03/27/2006","842.46","842.46","842.46","842.46","","0.04%"
"03/28/2006","839.76","839.76","839.76","839.76","","-0.32%"
"03/29/2006","843.75","843.75","843.75","843.75","","0.48%"
"03/30/2006","842.65","842.65","842.65","842.65","","-0.13%"
"03/31/2006","841.05","841.05","841.05","841.05","","-0.19%"
"04/03/2006","842.84","842.84","842.84","842.84","","0.21%"
"04/04/2006","845.60","845.60","845.60","845.60","","0.33%"
