date,signal,similar_avg_fwd,dissimilar_avg_fwd,spread,spy_fwd_1m,n_similar,n_dissimilar,min_distance,closest_date,anti_signal,anti_ret,spread_ret
1998-01-01,1,0.012424776133832255,0.0032926974412645312,0.009132078692567724,0.05558673597131669,46,46,2.225239064814375,1994-01-01,-1,-0.05558673597131669,0.009132078692567724
1998-02-01,1,0.011320642086712221,0.004600993176851461,0.0067196489098607605,0.05363528100002202,46,46,2.049334228256127,1994-01-01,-1,-0.05363528100002202,0.0067196489098607605
1998-03-01,1,0.011312485313197711,0.0046215846155410354,0.006690900697656676,0.030952595351383616,46,46,2.020127990345289,1994-01-01,-1,-0.030952595351383616,0.006690900697656676
1998-04-01,1,0.010065344237217147,0.0029533044827087544,0.007112039754508393,-0.006209288935534629,46,46,1.787335466365245,1993-10-01,-1,0.006209288935534629,0.007112039754508393
1998-05-01,1,0.012439658849152152,0.0015364693878357747,0.010903189461316378,-0.008192031454700821,46,46,1.81539245983569,1993-10-01,-1,0.008192031454700821,0.010903189461316378
1998-06-01,1,0.010583206990905562,0.0042523290122208415,0.0063308779786847205,0.029193389479079457,46,46,1.6155917318510378,1993-10-01,-1,-0.029193389479079457,0.0063308779786847205
1998-07-01,1,0.010655379153658804,0.0035786275150239536,0.007076751638634851,-0.08053923346382974,47,47,1.6693957207761483,1994-01-01,-1,0.08053923346382974,0.007076751638634851
1998-08-01,1,0.00862885564124229,0.007528073741703361,0.001100781899538929,-0.06046602571618098,47,47,2.549454065304178,1994-01-01,-1,0.06046602571618098,0.001100781899538929
1998-09-01,1,0.007929774499168572,0.0077229392697602175,0.00020683522940835412,0.009728074008394483,47,47,2.70512976118675,1994-01-01,-1,-0.009728074008394483,0.00020683522940835412
1998-10-01,1,0.009501594863885264,0.002348559237060457,0.007153035626824808,0.10316993244050288,47,47,1.8752640351729026,1994-01-01,-1,-0.10316993244050288,0.007153035626824808
1998-11-01,1,0.011846010186248706,0.0011911130810115084,0.010654897105237197,0.020747862211588863,47,47,1.5491186045733367,1994-01-01,-1,-0.020747862211588863,0.010654897105237197
1998-12-01,1,0.010141516174676755,-0.00010475347629389438,0.01024626965097065,0.0337989963950589,47,47,1.5671283135606036,1994-01-01,1,0.0337989963950589,0.01024626965097065
1999-01-01,1,0.011085676318877214,0.0022845348656149967,0.008801141453262218,-0.01130291207406553,47,47,1.744406037790431,1985-12-01,-1,0.01130291207406553,0.008801141453262218
1999-02-01,1,0.010576513005843897,0.0051753806776574235,0.005401132328186474,0.025460666798971632,48,48,1.8768403546127859,1990-04-01,-1,-0.025460666798971632,0.005401132328186474
1999-03-01,1,0.010174860303910335,0.006802763510574968,0.0033720967933353677,0.03985643000611527,48,48,1.4142864011175234,1985-11-01,-1,-0.03985643000611527,0.0033720967933353677
1999-04-01,1,0.006993327429076247,0.005791953294443136,0.001201374134633111,0.012525805549773672,48,48,1.6391758660000977,1985-10-01,-1,-0.012525805549773672,0.001201374134633111
1999-05-01,1,0.00854617845789305,0.008907824815066528,-0.0003616463571734785,-0.00957716629690264,48,48,1.6206246358541818,1985-10-01,-1,0.00957716629690264,-0.0003616463571734785
1999-06-01,1,0.00939833027765554,0.0032955367785523168,0.0061027934991032245,0.03066260674263277,48,48,1.2607471697253414,1980-10-01,-1,-0.03066260674263277,0.0061027934991032245
1999-07-01,1,0.009881423184076478,0.0012818751247853134,0.008599548059291164,-0.0428562757667581,48,48,1.0903014259528623,1980-10-01,-1,0.0428562757667581,0.008599548059291164
1999-08-01,1,0.003310382765816377,-0.0009156653292694142,0.004226048095085791,-0.021181256768226575,49,49,2.221905253584977,1971-06-01,1,-0.021181256768226575,0.004226048095085791
1999-09-01,-1,-0.0008689914965785406,-0.0009429315391665873,7.394004258804668e-05,-0.014522091619746491,49,49,2.070998534427676,1971-07-01,1,-0.014522091619746491,7.394004258804668e-05
1999-10-01,1,0.00524905235357644,0.0018534848171564077,0.003395567536420033,0.058724719648491464,49,49,1.7356692892905756,1980-10-01,-1,-0.058724719648491464,0.003395567536420033
1999-11-01,1,0.008546552356395056,0.007318059869303029,0.0012284924870920276,0.0062291913817311695,49,49,1.741801393553192,1980-10-01,-1,-0.0062291913817311695,0.0012284924870920276
1999-12-01,1,0.005352273556552119,0.010438457880000682,-0.005086184323448563,-0.005264819320002334,49,49,1.696038378087331,1980-08-01,-1,0.005264819320002334,-0.005086184323448563
2000-01-01,1,0.005161132415543372,0.01358416921207261,-0.008423036796529237,-0.0468003223362955,49,49,1.8307251529020534,1980-08-01,-1,0.0468003223362955,-0.008423036796529237
2000-02-01,1,0.005593120918183241,0.015666320719934297,-0.010073199801751056,0.0283828464349849,49,49,1.864373011090312,1974-06-01,-1,-0.0283828464349849,-0.010073199801751056
2000-03-01,1,0.0018514938620022203,0.01597729438380935,-0.014125800521807128,0.038840120549104684,50,50,1.4465500852522715,1980-01-01,-1,-0.038840120549104684,-0.014125800521807128
2000-04-01,1,0.0036349579271148947,0.013544964060931057,-0.009910006133816162,-0.010619794155379947,50,50,1.3387630766523295,1978-06-01,-1,0.010619794155379947,-0.009910006133816162
2000-05-01,1,0.0015750020405287523,0.011983562462993511,-0.010408560422464758,0.015681499654316644,50,50,1.7827628196482295,1978-06-01,-1,-0.015681499654316644,-0.010408560422464758
2000-06-01,1,0.0033166823646782074,0.014085514634166144,-0.010768832269487936,0.005399837125069418,50,50,1.9758083292897344,1980-01-01,-1,-0.005399837125069418,-0.010768832269487936
2000-07-01,1,0.0034687568656945446,0.010209798290381251,-0.0067410414246867065,0.019932141755548027,50,50,1.850583126116909,1978-04-01,-1,-0.019932141755548027,-0.0067410414246867065
2000-08-01,1,0.006958086549231899,0.01007888881102285,-0.0031208022617909515,0.002125419937563766,50,50,1.9611556818234486,1972-12-01,-1,-0.002125419937563766,-0.0031208022617909515
2000-09-01,1,0.005497064745406537,0.011211751450504483,-0.005714686705097946,-0.03149677763852832,50,50,1.949856523579411,1972-12-01,-1,0.03149677763852832,-0.005714686705097946
2000-10-01,1,0.00532409091063788,0.012941449653256765,-0.007617358742618885,-0.0012462095565640707,51,51,1.731081459593281,1981-01-01,-1,0.0012462095565640707,-0.007617358742618885
2000-11-01,-1,-0.0011232575712136152,0.0119993054568164,-0.013122563028030016,-0.0008774541662730506,51,51,1.9772331218166905,1978-05-01,-1,0.0008774541662730506,-0.013122563028030016
2000-12-01,1,0.003417121984256133,0.007911677626582509,-0.004494555642326375,0.008376395459401165,51,51,1.6864595483753904,1978-05-01,-1,-0.008376395459401165,-0.004494555642326375
2001-01-01,1,0.007996627625197202,0.006902183054054575,0.001094444571142627,-0.0038714532245192057,51,51,1.7564001725663456,1993-02-01,-1,0.0038714532245192057,0.001094444571142627
2001-02-01,1,0.01253779399778871,0.005012889193161765,0.007524904804626945,-0.06882011967090507,51,51,1.1567747862125184,1990-04-01,-1,0.06882011967090507,0.007524904804626945
2001-03-01,1,0.007045054957727765,0.0029341523883974225,0.004110902569330343,0.005581046663788447,51,51,1.693151756715658,1990-04-01,-1,-0.005581046663788447,0.004110902569330343
2001-04-01,1,0.006924714554129314,0.001772590646128212,0.005152123908001102,0.062209158749483295,52,52,1.8703334953993254,1981-11-01,-1,-0.062209158749483295,0.005152123908001102
2001-05-01,1,0.010316554162101735,-0.005750727328443108,0.016067281490544844,-0.021251816312542804,52,52,1.0427233962630642,1992-09-01,1,-0.021251816312542804,0.016067281490544844
2001-06-01,1,0.012489365518902543,-0.0013587666433910268,0.01384813216229357,-0.02682685092466197,52,52,1.645441606999247,1992-10-01,1,-0.02682685092466197,0.01384813216229357
2001-07-01,1,0.012159650907392976,-0.0007775796845419919,0.012937230591934967,-0.015346046758879184,52,52,1.5232742812819025,1982-05-01,1,-0.015346046758879184,0.012937230591934967
2001-08-01,1,0.01514773013948409,-0.0010165138142062184,0.01616424395369031,-0.0880350517909253,52,52,1.7588881699438919,1982-08-01,1,-0.0880350517909253,0.01616424395369031
2001-09-01,1,0.017647508273951003,-0.002308166747983812,0.019955675021934814,0.00859449382384092,52,52,2.147488586957129,1982-08-01,1,0.00859449382384092,0.019955675021934814
2001-10-01,1,0.0208093318511293,-0.0002560169626934612,0.02106534881382276,0.03499868518163396,52,52,2.0232520930884172,1982-08-01,1,0.03499868518163396,0.02106534881382276
2001-11-01,1,0.018485148826454672,-0.0025847845854276743,0.021069933411882347,0.012993967731866007,53,53,2.5655110764420384,1981-12-01,1,0.012993967731866007,0.021069933411882347
2001-12-01,1,0.019099730568191208,-6.936534926220872e-05,0.019169095917453416,-0.0019321912590474222,53,53,1.807407817959943,1981-12-01,1,-0.0019321912590474222,0.019169095917453416
2002-01-01,1,0.01940231004014285,-0.0032326019635857935,0.022634912003728642,-0.02099535879646297,53,53,1.740669172737636,1982-01-01,1,-0.02099535879646297,0.022634912003728642
2002-02-01,1,0.01906306695281394,-0.0037561896082701713,0.02281925656108411,0.054587876916335265,53,53,1.6140495129081616,1981-12-01,1,0.054587876916335265,0.02281925656108411
2002-03-01,1,0.011473840288885965,-0.008207958061717362,0.019681798350603324,-0.02188940673136952,53,53,1.2180676846162661,1981-12-01,1,-0.02188940673136952,0.019681798350603324
2002-04-01,1,0.011735173196317098,-0.0036409142417069954,0.015376087438024093,-0.02002140983542877,53,53,0.6591177092612639,1981-11-01,1,-0.02002140983542877,0.015376087438024093
2002-05-01,1,0.009845683203274589,-0.00026468869202409873,0.010110371895298688,-0.05462916847879462,53,53,1.058301982049181,1981-11-01,1,-0.05462916847879462,0.010110371895298688
2002-06-01,1,0.010519579893330121,0.0019513834096550958,0.008568196483675026,-0.10484237332184221,54,54,1.5828899898982105,1982-02-01,-1,0.10484237332184221,0.008568196483675026
2002-07-01,1,0.007552926156972866,0.0011540530099784796,0.0063988731469943865,0.00935485622371579,54,54,2.614935247525787,1982-02-01,-1,-0.00935485622371579,0.0063988731469943865
2002-08-01,1,0.007397352416436956,0.0011970087430937958,0.00620034367334316,-0.03992411869593393,54,54,2.4025933704091575,1982-07-01,-1,0.03992411869593393,0.00620034367334316
2002-09-01,1,0.0007671492968581326,0.0077926740307634875,-0.007025524733905355,-0.02609475346341894,54,54,1.6457901987247936,1990-08-01,-1,0.02609475346341894,-0.007025524733905355
2002-10-01,-1,-0.00033966584379026943,0.009453092856946486,-0.009792758700736755,0.05120417576708669,54,54,2.4952234703100666,1988-09-01,-1,-0.05120417576708669,-0.009792758700736755
2002-11-01,1,0.0021142063370082516,0.009302353327203234,-0.007188146990194983,-0.007308654353286426,54,54,1.9459963538618446,1990-08-01,-1,0.007308654353286426,-0.007188146990194983
2002-12-01,1,0.0018835697883164769,0.009670123100272715,-0.007786553311956238,-0.0036812320291385037,55,55,2.081524758012246,1990-09-01,-1,0.0036812320291385037,-0.007786553311956238
2003-01-01,1,0.0007400672501387095,0.008625691308699253,-0.007885624058560544,-0.06280710202133466,55,55,1.8680220524489262,1990-09-01,-1,0.06280710202133466,-0.007885624058560544
2003-02-01,1,0.0016007908191698031,0.009549592020636748,-0.007948801201466946,-0.0029398780737061037,55,55,1.861581487871664,1990-09-01,-1,0.0029398780737061037,-0.007948801201466946
2003-03-01,-1,-0.0007015932896906183,0.008832412519471602,-0.009534005809162222,0.05388634738921638,55,55,2.535593149390585,1974-08-01,-1,-0.05388634738921638,-0.009534005809162222
2003-04-01,1,0.00901762865631218,0.006856060683930557,0.002161567972381623,0.05865717516024116,55,55,1.7601831517936304,1988-09-01,-1,-0.05865717516024116,0.002161567972381623
2003-05-01,1,0.007121004799283915,0.007103341456094824,1.7663343189091088e-05,0.059309919005253287,55,55,1.8521558910819198,1988-09-01,-1,-0.059309919005253287,1.7663343189091088e-05
2003-06-01,1,0.005760369787320618,0.006226007333629149,-0.00046563754630853105,-0.0028459006562284728,55,55,2.0592939779111745,1992-06-01,-1,0.0028459006562284728,-0.00046563754630853105
2003-07-01,1,0.004354038010702314,-0.0008467995373076778,0.005200837548009992,0.0023977858213246606,56,56,1.8123511295439256,1985-08-01,1,0.0023977858213246606,0.005200837548009992
2003-08-01,1,0.003960019542000719,-0.001195129853645913,0.005155149395646632,0.02930361933667336,56,56,1.8721199352471423,1985-08-01,1,0.02930361933667336,0.005155149395646632
2003-09-01,1,0.006690176826826094,-0.0019341098070831358,0.008624286633909229,0.02610879721876902,56,56,1.7381168514723169,1985-08-01,1,0.02610879721876902,0.008624286633909229
2003-10-01,1,0.007932972646453826,-0.001971093990737951,0.009904066637191778,0.01679403666060386,56,56,1.7070431399048718,1985-08-01,1,0.01679403666060386,0.009904066637191778
2003-11-01,1,0.009011449215371944,0.001964775151673095,0.007046674063698849,0.042531919605119484,56,56,1.4134924195939926,1976-09-01,-1,-0.042531919605119484,0.007046674063698849
2003-12-01,1,0.007449071227950432,0.0027784991801253845,0.004670572047825047,0.05049209798042886,56,56,1.5240900322680406,1976-04-01,-1,-0.05049209798042886,0.004670572047825047
2004-01-01,1,0.006668430583376691,0.00246397849284141,0.0042044520905352815,0.015098095735086803,56,56,1.9069165042803564,1987-07-01,-1,-0.015098095735086803,0.0042044520905352815
2004-02-01,1,0.007207556667603516,0.0025130821829579915,0.004694474484645525,-0.013226972704265316,57,57,2.1285506858651546,1987-07-01,-1,0.013226972704265316,0.004694474484645525
2004-03-01,1,0.007695516711229041,0.007143987147803849,0.0005515295634251922,0.004337793466075768,57,57,1.9149426329533352,1987-07-01,-1,-0.004337793466075768,0.0005515295634251922
2004-04-01,1,0.007102330435318755,0.014188524276275979,-0.007086193840957224,-0.03429213592154512,57,57,1.8512555141127554,1987-07-01,-1,0.03429213592154512,-0.007086193840957224
2004-05-01,1,0.00801965173654885,0.01711217190697007,-0.00909252017042122,0.02691627380210071,57,57,1.9839178166170588,2000-01-01,-1,-0.02691627380210071,-0.00909252017042122
2004-06-01,1,0.0052610171619874736,0.010459078648555732,-0.005198061486568258,-0.015350247165964004,57,57,1.6727953526628319,1976-07-01,-1,0.015350247165964004,-0.005198061486568258
2004-07-01,1,0.0037807534853679194,0.01671047160859497,-0.012929718123227052,-0.014751992099329314,57,57,1.7387816424812048,1976-06-01,-1,0.014751992099329314,-0.012929718123227052
2004-08-01,1,0.005687458667417649,0.014929428211028908,-0.00924196954361126,0.03103820000826918,58,58,1.6654874576443244,1980-01-01,-1,-0.03103820000826918,-0.00924196954361126
2004-09-01,1,0.007685226360476211,0.013901360403619133,-0.006216134043142921,0.0090335619394879,58,58,1.8168516099252625,1979-12-01,-1,-0.0090335619394879,-0.006216134043142921
2004-10-01,1,0.006252415076219295,0.017694194668666167,-0.011441779592446872,0.04965052419351568,58,58,1.2560553961867067,1980-01-01,-1,-0.04965052419351568,-0.011441779592446872
2004-11-01,1,0.005558807153841305,0.012151454801071902,-0.006592647647230597,0.028875747404199403,58,58,1.277231119503948,1980-01-01,-1,-0.028875747404199403,-0.006592647647230597
2004-12-01,1,0.008085572235076166,0.01159236579344994,-0.0035067935583737737,-0.011258596940943222,58,58,1.3876662483804254,1989-04-01,-1,0.011258596940943222,-0.0035067935583737737
2005-01-01,1,0.004110613272644375,0.00820175340861286,-0.004091140135968485,0.026480432541821752,58,58,1.2582801974510343,2000-06-01,-1,-0.026480432541821752,-0.004091140135968485
2005-02-01,1,0.006070515214667901,0.01005012625772831,-0.0039796110430604095,0.0034453992070393458,58,58,1.2549254156347878,2000-04-01,-1,-0.0034453992070393458,-0.0039796110430604095
2005-03-01,1,0.004414524219335385,0.012502098281870242,-0.008087574062534856,-0.026297444388106217,59,59,1.1032962535858892,1980-01-01,-1,0.026297444388106217,-0.008087574062534856
2005-04-01,1,0.0036205382577954043,0.01243896139806846,-0.008818423140273056,0.0028512419820605484,59,59,1.5653394950475692,2000-06-01,-1,-0.0028512419820605484,-0.008818423140273056
2005-05-01,1,0.005785979092936053,0.011079670165136845,-0.005293691072200792,0.019837417354122477,59,59,1.6740533884848972,1989-03-01,-1,-0.019837417354122477,-0.005293691072200792
2005-06-01,1,0.0033786443770662195,0.013915618796601591,-0.010536974419535373,0.01981365286984027,59,59,2.1119332293548356,1980-01-01,-1,-0.01981365286984027,-0.010536974419535373
2005-07-01,1,0.005321052017303316,0.015348920117780367,-0.010027868100477053,0.013618877106132965,59,59,1.98658430045815,1980-01-01,-1,-0.013618877106132965,-0.010027868100477053
2005-08-01,1,0.005818722488115473,0.01390953788418369,-0.008090815396068218,0.01324754762770386,59,59,1.9357051855887204,1980-01-01,-1,-0.01324754762770386,-0.008090815396068218
2005-09-01,1,0.0049672051580322354,0.016182735688667866,-0.01121553053063563,-0.027542687045875147,59,59,1.7642265237913448,1980-01-01,-1,0.027542687045875147,-0.01121553053063563
2005-10-01,1,0.008170242031394813,0.014832615723972471,-0.006662373692577658,0.029794192343750137,60,60,1.2304917398977753,1995-04-01,-1,-0.029794192343750137,-0.006662373692577658
2005-11-01,1,0.006838600902703803,0.014043093135768002,-0.0072044922330642,0.025918957380626884,60,60,1.3814041366254823,1995-04-01,-1,-0.025918957380626884,-0.0072044922330642
2005-12-01,1,0.005872405816037607,0.01563671933515897,-0.009764313519121364,0.02656971192923785,60,60,1.9051029463364417,1995-04-01,-1,-0.02656971192923785,-0.009764313519121364
2006-01-01,1,0.006551182610837142,0.015801632955832985,-0.009250450344995843,0.006321399306574049,60,60,2.0963942309486563,1995-04-01,-1,-0.006321399306574049,-0.009250450344995843
2006-02-01,1,0.006041772811442725,0.014911544545656925,-0.0088697717342142,0.015795510709085026,60,60,1.6911484577670055,1995-04-01,-1,-0.015795510709085026,-0.0088697717342142
2006-03-01,1,0.008874368191636454,0.013754467377995282,-0.004880099186358828,0.020892196095729343,60,60,1.435635597260706,1995-04-01,-1,-0.020892196095729343,-0.004880099186358828
2006-04-01,1,0.006766408445008832,0.012612667523584328,-0.005846259078575496,0.00041224076139934063,61,61,2.0862768782659127,1995-04-01,-1,-0.00041224076139934063,-0.005846259078575496
2006-05-01,1,0.0057866743512357864,0.016241794114017206,-0.01045511976278142,-0.043476931895629845,61,61,2.499814779563494,1980-01-01,-1,0.043476931895629845,-0.01045511976278142
2006-06-01,1,0.006806368270326171,0.01804475797956325,-0.01123838970923708,0.01564440617481133,61,61,1.955134789072992,1995-02-01,-1,-0.01564440617481133,-0.01123838970923708
2006-07-01,1,0.004461227275054841,0.018057318509515356,-0.013596091234460515,0.022731003708349906,61,61,2.0819270578256868,1995-02-01,-1,-0.022731003708349906,-0.013596091234460515
2006-08-01,1,0.0077932360549588554,0.014552524469348996,-0.006759288414390141,0.010958494319819989,61,61,1.52716777035758,1995-04-01,-1,-0.010958494319819989,-0.006759288414390141
2006-09-01,1,0.0063831998792395865,0.012043920391603066,-0.005660720512363479,0.0316284822499695,61,61,1.628053738130294,1994-11-01,-1,-0.0316284822499695,-0.005660720512363479
2006-10-01,1,0.007713333548490277,0.014326092884776896,-0.006612759336286619,0.024216800420719498,61,61,1.7549894459124928,1995-04-01,-1,-0.024216800420719498,-0.006612759336286619
2006-11-01,1,0.009071017311751509,0.009019548795429471,5.14685163220379e-05,0.025701688288792823,62,62,1.3428187461668266,1995-04-01,-1,-0.025701688288792823,5.14685163220379e-05
2006-12-01,1,0.009721863979933654,0.010417711542439992,-0.0006958475625063378,0.004923983826230938,62,62,1.226837443392529,1995-04-01,-1,-0.004923983826230938,-0.0006958475625063378
2007-01-01,1,0.008304677606936626,0.006045460748868249,0.0022592168580683764,0.02379947248676273,62,62,1.8737735649861458,1989-02-01,-1,-0.02379947248676273,0.0022592168580683764
2007-02-01,1,0.01105461629503335,0.006317016000620393,0.004737600294412957,-0.024574488943101547,62,62,1.474291810478267,1995-08-01,-1,0.024574488943101547,0.004737600294412957
2007-03-01,1,0.014834024896625967,0.004899228243287541,0.009934796653338426,0.047064025454201186,62,62,1.2443793004761552,1978-10-01,-1,-0.047064025454201186,0.009934796653338426
2007-04-01,1,0.014074548762110511,0.005999550620708138,0.008074998141402372,0.028846575266499475,62,62,1.7362212839607503,1978-10-01,-1,-0.028846575266499475,0.008074998141402372
2007-05-01,1,0.011860056839302165,0.0027461495824731815,0.009113907256828983,0.007295384899934421,62,62,1.0238593912030811,1985-02-01,-1,-0.007295384899934421,0.009113907256828983
2007-06-01,1,0.014969653338296078,0.005276868041093104,0.009692785297202973,0.009153273640634563,63,63,0.8659585794727898,1987-01-01,-1,-0.009153273640634563,0.009692785297202973
2007-07-01,1,0.010991502030735215,0.001388235287818593,0.009603266742916622,-0.05478102854621114,63,63,0.9919027353587089,1987-05-01,-1,0.05478102854621114,0.009603266742916622
2007-08-01,1,0.012467741531752062,0.004210870831272154,0.008256870700479908,0.034755881497034125,63,63,1.0605890894168808,1987-05-01,-1,-0.034755881497034125,0.008256870700479908
2007-09-01,1,0.00938658457242497,0.010442207374327786,-0.0010556228019028158,0.040002758780798064,63,63,1.3029766234495193,1987-04-01,-1,-0.040002758780798064,-0.0010556228019028158
2007-10-01,1,0.007606472538780216,0.008406719191408372,-0.0008002466526281556,-0.042664320044460524,63,63,1.4290846262546189,1980-07-01,-1,0.042664320044460524,-0.0008002466526281556
2007-11-01,-1,-0.0007801619159905917,0.006801622707452531,-0.007581784623443123,0.008700621934077502,63,63,1.3915435830794471,1980-05-01,-1,-0.008700621934077502,-0.007581784623443123
2007-12-01,-1,-8.623408758554572e-05,0.00425859755453243,-0.0043448316421179755,-0.06487845683044602,64,64,1.2421738205985013,1980-05-01,-1,0.06487845683044602,-0.0043448316421179755
2008-01-01,1,0.0006195846939002596,0.007681108243656544,-0.007061523549756284,-0.014809236071394616,64,64,2.163683048399576,1990-09-01,-1,0.014809236071394616,-0.007061523549756284
2008-02-01,1,6.0281037292428397e-05,0.0078066027892723395,-0.007746321751979911,-0.02929144425300012,64,64,2.5740478481056956,1990-09-01,-1,0.02929144425300012,-0.007746321751979911
2008-03-01,-1,-0.00243316160610855,0.005372329169096923,-0.007805490775205473,0.045670982868817545,64,64,3.1322164769494627,1980-06-01,-1,-0.045670982868817545,-0.007805490775205473
2008-04-01,-1,-0.0005363176816334681,0.005632846638118177,-0.006169164319751645,0.027227764831960988,64,64,2.820095528395529,1980-06-01,-1,-0.027227764831960988,-0.006169164319751645
2008-05-01,1,0.0030584532298196365,0.00630077499534175,-0.003242321765522114,-0.045301874459915736,64,64,2.207471451776486,1980-06-01,-1,0.045301874459915736,-0.003242321765522114
2008-06-01,1,0.00031437434880875366,0.006252719755169096,-0.005938345406360342,-0.06304787364648923,64,64,2.2357273739952546,1990-09-01,-1,0.06304787364648923,-0.005938345406360342
2008-07-01,-1,-8.752510901455406e-05,0.0046721917030477685,-0.0047597168120623225,-0.008010953678025401,65,65,2.506729613575245,1974-07-01,-1,0.008010953678025401,-0.0047597168120623225
2008-08-01,1,0.001265429177660933,0.007968555935658187,-0.006703126757997254,-0.05421780741074422,65,65,2.248239627658731,1974-07-01,-1,0.05421780741074422,-0.006703126757997254
2008-09-01,1,0.0024295531498059707,0.008639936694866216,-0.006210383545060245,-0.22486666340857275,65,65,2.6239052842822255,2003-03-01,-1,0.22486666340857275,-0.006210383545060245
2008-10-01,1,0.002006806293223205,0.0031514357044078586,-0.0011446294111846535,-0.09816177232575873,65,65,2.5932718463434807,2001-09-01,-1,0.09816177232575873,-0.0011446294111846535
2008-11-01,1,0.011768756050048542,0.001723855048808346,0.010044901001240196,-0.0008302495905240237,65,65,3.0467242114137107,2001-09-01,-1,0.0008302495905240237,0.010044901001240196
2008-12-01,1,0.011310732952540465,0.0033359299160349775,0.007974803036505489,-0.006922562780483199,65,65,3.3349175989856055,2001-09-01,-1,0.006922562780483199,0.007974803036505489
2009-01-01,1,0.011310732952540465,0.0032264238652960713,0.008084309087244394,-0.07776447994656133,65,65,3.3365206849718443,2001-09-01,-1,0.07776447994656133,0.008084309087244394
2009-02-01,1,0.010346198189241419,0.0021790249078103346,0.008167173281431083,-0.06314642050269026,66,66,3.629710479127382,2001-09-01,-1,0.06314642050269026,0.008167173281431083
2009-03-01,1,0.011034015874305402,0.0006569289425924597,0.010377086931712942,0.126673932406989,66,66,3.928235228048638,1982-03-01,-1,-0.126673932406989,0.010377086931712942
2009-04-01,1,0.00995377113167341,-9.584084318757554e-06,0.009963355215992167,0.09014407119903645,66,66,3.7169339003855555,1982-03-01,1,0.09014407119903645,0.009963355215992167
2009-05-01,1,0.00991471391560264,1.1797834566157182e-05,0.009902916081036483,0.028195626624095915,66,66,3.0511755898825923,1982-03-01,-1,-0.028195626624095915,0.009902916081036483
2009-06-01,1,0.01014125326340923,0.001221171664985998,0.008920081598423231,0.005008567615305992,66,66,2.3269809889054454,1982-03-01,-1,-0.005008567615305992,0.008920081598423231
2009-07-01,1,0.008670854454229946,0.00025565595479153146,0.008415198499438415,0.09335042221682643,66,66,2.201229152960544,1982-03-01,-1,-0.09335042221682643,0.008415198499438415
2009-08-01,1,0.009802320535733862,0.0027081466358826957,0.007094173899851166,0.03853919186885091,67,67,1.362021948728602,1982-03-01,-1,-0.03853919186885091,0.007094173899851166
2009-09-01,1,0.0030981208764756037,0.0017825110075523458,0.001315609868923258,0.0227929490917973,67,67,1.625135772100602,1982-04-01,-1,-0.0227929490917973,0.001315609868923258
2009-10-01,1,0.004664387110737347,-0.0009407323610301788,0.005605119471767526,0.014357886995618241,67,67,1.2785962780096463,2003-09-01,1,0.014357886995618241,0.005605119471767526
2009-11-01,1,0.0064682748421111885,0.006734660240618745,-0.0002663853985075569,0.01194633865587491,67,67,1.5061492958404157,2004-01-01,-1,-0.01194633865587491,-0.0002663853985075569
2009-12-01,1,0.007603569642603731,0.010980033457568778,-0.0033764638149650474,0.012177676666463189,67,67,1.3602232598655115,2004-06-01,-1,-0.012177676666463189,-0.0033764638149650474
2010-01-01,1,0.00822742328175495,0.011882207269125667,-0.0036547839873707164,-0.041947050870803526,67,67,1.7585206044284027,2004-05-01,-1,0.041947050870803526,-0.0036547839873707164
2010-02-01,1,0.007957662084473072,0.0077541511097878124,0.00020351097468525921,0.05689953192752939,67,67,1.7989719019562476,2004-01-01,-1,-0.05689953192752939,0.00020351097468525921
2010-03-01,1,0.008558495663101219,0.009387268688306952,-0.000828773025205733,0.034627959497280925,68,68,1.4009569667616577,2004-03-01,-1,-0.034627959497280925,-0.000828773025205733
2010-04-01,1,0.007564367556097046,0.012620266731152699,-0.005055899175055653,-0.07952003733754331,68,68,1.0124595249561006,2004-06-01,-1,0.07952003733754331,-0.005055899175055653
2010-05-01,1,0.007454729044867982,0.006377174019189426,0.0010775550256785556,-0.03313295833188423,68,68,1.221856992674891,1976-06-01,-1,0.03313295833188423,0.0010775550256785556
2010-06-01,1,0.005519468837396659,0.004664037793474892,0.0008554310439217675,0.0043721714513438314,68,68,1.0731996780987658,1994-06-01,-1,-0.0043721714513438314,0.0008554310439217675
2010-07-01,1,0.006231473278196627,0.004589471918188506,0.001642001360008121,0.018382205679327912,68,68,0.6741408271476642,1976-06-01,-1,-0.018382205679327912,0.001642001360008121
2010-08-01,1,0.005127117313221874,0.003301105043979428,0.0018260122692424462,0.03217714116839199,68,68,1.0049702038415405,1976-06-01,-1,-0.03217714116839199,0.0018260122692424462
2010-09-01,1,0.0031122003425253343,0.002421165747905322,0.0006910345946200122,0.047182482327751574,68,68,0.8579597814072162,1976-06-01,-1,-0.047182482327751574,0.0006910345946200122
2010-10-01,1,0.006650976653306333,0.0037534016016252014,0.0028975750516811315,0.016695763705218747,69,69,0.9327249027987063,1976-05-01,-1,-0.016695763705218747,0.0028975750516811315
2010-11-01,1,0.003739428559799261,0.0026857124476116503,0.0010537161121876109,0.030784398188637763,69,69,0.8007286926521464,1976-06-01,-1,-0.030784398188637763,0.0010537161121876109
2010-12-01,1,0.004929631915800401,0.0022923338748605197,0.0026372980409398814,0.032646646356865316,69,69,0.4043266766297205,1976-06-01,-1,-0.032646646356865316,0.0026372980409398814
